CREATEDATE,RVR1M,RVR_1A,RVR1X,RVR_10M,RVR_10A,RVR_10X,MOR_1A,MOR_10M,MOR_10A,MOR_10X,VIS1K,VIS1A,VIS10A,BL1A,RVR DATA,MOR_RAW,VIS_RAW,LIGHTS,STATUS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),QFE R24 (HPA),QFF AERODROME (HPA),TREND,TENDENCY,TEMP (掳C),RH (%),DEWPOINT (掳C),WSINS (MPS),WS2M (MPS),WS2A (MPS),WS2X (MPS),WS10M (MPS),WS10A (MPS),WS10X (MPS),WDINS,WD2M,WD2A,WD2X,WD10M,WD10A,WD10X,GUST_SPEED (MPS),GUST_DIR,WDVAR,CW2A (MPS),HW2A (MPS),HIGHWIND
2020-3-12 6:05,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1363.25,10000,10000,10099,10833.25,10833.5,10833.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.8,38,5.22,1.8,1.5,2.035,2.8,0.575,2.0999999999999996,3.3,174.75,137.75,170.25,197,106,194.5,248.5,3.3,202,1,1.8824999999999998,-0.7675,0
2020-3-12 6:06,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1382.5,10000,10000,9607,10781,10781.5,10781.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.8,37,4.84,1.875,1.2,1.8900000000000001,2.8499999999999996,1,2.1025,3.3,180.5,156,175.5,191,135,190,232,3.3,202,1,1.6749999999999998,-0.875,0
2020-3-12 6:07,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1426.25,10000,10000,8924,11065,11065.25,11065.25,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.7,37,4.75,1.625,1.2,1.73,2.9,1.175,2.1425,3.3,203,156,181.5,205.5,135,188.25,232,3.3,202,1,1.4425,-0.955,0
2020-3-12 6:08,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1470.75,10000,10000,8304.5,11221.25,11221.75,11221.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.6,38,5.04,1.275,1.125,1.6275,2.5,1.125,2.1,3.3,215,176.25,201.25,219,135,187,227,3.3,202,1,0.975,-1.29,0
2020-3-12 6:09,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1495.25,10000,10000,8062.75,11299.75,11300.5,11300.5,100,0,1013.7,1015.24,1013.68,1013.84,1015.21,-2.9,6,19.6,38,5.04,1.125,0.975,1.2974999999999999,1.725,0.975,1.9575,3.3,222,200,215.5,225.25,135,188.5,225.25,3.3,202,0,0.5,-1.195,0
2020-3-12 6:10,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1497.75,10000,10000,8011.75,11254.75,11255.75,11255.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.9,6,19.6,38,5.04,1.275,0.825,1.2075,1.8,0.825,1.845,3.3,225.5,205.25,220,233.75,135,189.75,233.75,3.3,202,0,0.3725,-1.1475,0
2020-3-12 6:11,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1518,10000,10000,7773.75,11652.75,11653.5,11653.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,38,5.04,0.825,0.5,1.0575,1.8,0.5,1.6925,3.1999999999999997,225.25,202,223.5,250,135,193.75,250,3.1999999999999997,195.75,0,0.2675,-1.025,0
2020-3-12 6:12,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1560.5,10000,10000,7283,12093.25,12094,12094,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,37,4.66,1.75,0.5,1.04,2.2,0.5,1.5550000000000002,2.9,201.5,191.5,219,249.75,135,195.25,250,2.9,182.5,0,0.345,-0.9775,0
2020-3-12 6:13,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1595.75,10000,10000,6884,11958,11958.75,11958.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,38,5.04,1.35,0.625,1.555,2.9,0.5,1.5375,2.9,209.75,183,206.5,244,137.75,199.75,250,2.9,188,0,0.815,-1.3175,0
2020-3-12 6:14,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1618.5,10000,10000,6770.75,12299.75,12300.5,12300.5,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.9,6,19.6,38,5.04,1.65,0.7,1.6324999999999998,2.725,0.5,1.4775,2.9,200.5,178,202.5,229,156,203.75,250,2.9,188,0,0.9475,-1.33,0
2020-3-12 6:15,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1607,10000,10000,6959.25,12178,12178.75,12178.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.12,-2.8,6,19.5,37,4.57,1.775,0.7,1.55,2.1,0.5,1.4375,2.9,194.75,177.5,198.75,228,156,205.25,250,2.9,188,0,0.9850000000000001,-1.1975,0
2020-3-12 6:16,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1565.75,10000,10000,7668.5,12439,12439.75,12439.75,100,0,1013.6,1015.14,1013.58,1013.74,1015.11,-2.8,6,19.5,38,4.95,2.15,1.325,1.8275000000000001,2.325,0.5,1.4649999999999999,2.9,196.25,176.5,196.25,226.5,174.25,207.75,250,2.9,188,0,1.22,-1.3625,0
2020-3-12 6:17,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1505.25,10000,10000,8546,12568.75,12569,12569,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.5,38,4.95,2.6,1.3,2.14,2.825,0.5,1.5175,3,189.25,176,194.25,230,176,207.75,250,3,186.5,0,1.48,-1.5475,0
2020-3-12 6:18,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1443.75,10000,10000,9336,12224.5,12225.25,12225.25,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.5,38,4.95,2.425,1.725,2.5425,3.3,0.5,1.65,3.3,182.75,176.5,187.5,205.75,176,205,250,3.3,184,0,1.9625,-1.61,0
2020-3-12 6:19,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1411.75,10000,10000,9703,11944.25,11944.5,11944.5,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.6,38,5.04,2.0999999999999996,1.7,2.39,3.3,0.5,1.74,3.3,190.5,177,186,197.25,176,201.5,250,3.3,184,0,1.8825,-1.4725,0
2020-3-12 6:20,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1405.25,10000,10000,9636,11821.75,11822.75,11822.75,100,0,1013.5,1015.04,1013.48,1013.64,1015.02,-2.8,6,19.5,38,4.95,1.575,1.425,1.94,2.525,0.5,1.795,3.3,177.5,163.5,186.25,198,163,198.25,249.75,3.3,184,0,1.5225,-1.2025,0
2020-3-12 6:21,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1427,10000,10000,9131.5,11781.75,11782,11782,100,0,1013.4,1014.94,1013.38,1013.54,1014.92,-2.8,6,19.6,39,5.41,1.65,1.2,1.65,2.2,0.625,1.8575,3.3,172.75,150,178.25,197,150,192.5,244.25,3.3,184,0,1.4249999999999998,-0.8325,0
2020-3-12 6:22,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1476,10000,10000,8383.75,11896,11897,11897,100,0,1013.4,1014.94,1013.38,1013.54,1014.92,-2.8,6,19.6,39,5.41,1.975,1.2,1.6675,2.25,0.7,1.9224999999999999,3.3,171,153.5,173.25,186.5,150,189.25,230,3.3,184,0,1.51,-0.7125,0
2020-3-12 6:23,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1523.5,10000,10000,7900,12294.25,12295,12295,100,0,1013.4,1014.94,1013.38,1013.54,1014.91,-2.8,6,19.7,39,5.5,2.825,1.525,2.0675,3.075,0.7,1.9575,3.4749999999999996,177.25,160,173.5,185.5,150,186,230,3.4749999999999996,182,0.25,1.865,-0.89,0
2020-3-12 6:24,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1567.5,10000,10000,7847.75,14388.25,14388.25,14388.25,100,1.5025e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.8,6,19.6,37,4.66,2.6,1.8,2.6425,4,1.2,2.125,4,182.75,161.5,175.75,190.5,150,183.5,230,4,176,1,2.335,-1.2325,0
2020-3-12 6:25,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1574,10000,10000,7870,14961,14961,14961,100,1e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.6,38,5.04,2.325,1.9,2.68,3.9,1.2,2.185,4,175.25,167.25,180.5,198,150,182.25,230,4,176,1,2.26,-1.44,0
2020-3-12 6:26,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1586.5,10000,10000,7606.5,14918.75,14919,14919,100,1e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.6,38,5.04,2.525,1.9,2.3725,3.025,1.2,2.2325,4,175.75,169,179,196,150,180.25,207.75,4,176,0.25,2.035,-1.22,0
2020-3-12 6:27,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1626.75,10000,10000,7123,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.6,38,5.04,2.275,1.875,2.45,3,1.2,2.25,4,172.5,169.75,176,182,150,178.75,198,4,176,0,2.165,-1.1525,0
2020-3-12 6:28,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1671.25,10000,10000,6637.75,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.91,-2.7,6,19.5,38,4.95,1.35,1.275,2.1350000000000002,2.95,1.15,2.15,4,174.5,159.75,172.5,185.5,150,177.25,198,4,176,0,1.94,-0.885,0
2020-3-12 6:29,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1711,10000,10000,6274.5,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,1.875,1.1,1.6275,2.375,1.1,2.0949999999999998,4,177.75,159,175.5,200,150,176.75,200,4,176,0,1.44,-0.75,0
2020-3-12 6:30,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1735.5,10000,10000,6067.5,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,2.3,1.175,1.8075,2.9,1.1,2.125,4,182,161.25,180,200,153.5,176,200,4,176,0,1.53,-0.96,0
2020-3-12 6:31,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1762.75,10000,10000,5783.5,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,1.575,1.175,1.97,2.9,1.1,2.1575,4,178,162,178.25,191,159,176.75,200,4,176,0,1.7025,-0.9925,0
2020-3-12 6:32,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1800.25,10000,10000,5477,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.5,38,4.95,2.8,1.1,1.9949999999999999,3,1.1,2.1900000000000004,4,189,162,180.5,193,159,177.5,200,4,176,0,1.6775,-1.07,0
2020-3-12 6:33,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1836.25,10000,10000,5185,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.4,37,4.48,2.35,1.425,2.4075,3.2,1.1,2.2275,3.9,183,171.25,184.5,193,159,179,200,3.9,174,0,1.935,-1.435,0
2020-3-12 6:34,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1885.5,10000,10000,4814.75,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.7,6,19.4,38,4.86,2.575,1.8,2.4775,3.125,1.1,2.1575,3.2,193.25,170,185.75,202.5,159,179.5,204.5,3.2,191,0,1.96,-1.5175,0
2020-3-12 6:35,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1938,10000,10000,4461.25,15000,15000,15000,100,2e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2.6,6,19.4,38,4.86,1.8,1.4749999999999999,2.2075,3,1.1,2.13,3.2,203.25,172.25,192.5,208.25,159,181.25,208.25,3.2,191,0,1.57,-1.5375,0
2020-3-12 6:36,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1992,10000,10000,4162,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.4,38,4.86,2.0999999999999996,1.4,2.0324999999999998,2.9,1.1,2.09,3.2,211.5,189.25,203.75,218.75,159,184.5,218.75,3.2,191,0.25,1.1425,-1.68,0
2020-3-12 6:37,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2037.25,10000,10000,3959.75,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,38,4.77,2.825,1.625,2.3425000000000002,3.275,1.1,2.11,3.3,210.75,199.25,210.5,223.25,159,188.5,223.25,3.3,209.25,1,1.08,-2.0775,0
2020-3-12 6:38,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2051.25,10000,10000,3901,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,38,4.77,2.975,2.05,2.8375,3.4,1.1,2.23,3.4,197.25,194.5,208.75,224,161.25,191.75,224,3.4,211,1,1.3900000000000001,-2.4725,0
2020-3-12 6:39,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2061.25,10000,10000,3846.75,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,39,5.14,2.9,2.5,2.8775,3.25,1.1,2.36,3.4,197.5,188,200,215.75,162,193,224,3.4,211,1,1.7675,-2.265,0
2020-3-12 6:40,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2071.5,10000,10000,3793,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.6,6,19.3,39,5.14,2.325,2.225,2.695,3.1,1.1,2.4075,3.4,202,188.25,196.5,207.5,162,195,224,3.4,211,1,1.7875,-2.02,0
2020-3-12 6:41,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2086.5,10000,10000,3710,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,39,5.14,2.325,2,2.435,3.05,1.275,2.455,3.4,201.5,190.75,199.75,212,168,197.5,224,3.4,211,0.25,1.5075,-1.91,0
2020-3-12 6:42,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2110,10000,10000,3599.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,38,4.77,2.95,2.025,2.49,3.1,1.4,2.5075,3.4,192.25,190.25,198.75,209.5,170,199,224,3.4,211,0,1.5775,-1.925,0
2020-3-12 6:43,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2124.25,10000,10000,3556.5,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,39,5.14,2.55,2.2,2.7175000000000002,3.1,1.4,2.5175,3.4,179.5,173.25,191,203.75,170,199,224,3.4,211,0,1.9874999999999998,-1.85,0
2020-3-12 6:44,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2118.75,10000,10000,3605,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.6,6,19.3,39,5.14,2.2,2.075,2.6125,3,1.4,2.535,3.4,182.75,170,183,197.25,170,198.25,224,3.4,211,0,2.1375,-1.5025,0
2020-3-12 6:45,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2094.25,10000,10000,3728.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.3,39,5.14,1.8499999999999999,1.7,2.1975,2.9,1.625,2.5149999999999997,3.4,191.5,174.5,182.75,195,170,196.75,224,3.4,211,0,1.8075,-1.25,0
2020-3-12 6:46,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2067,10000,10000,3863,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.2,38,4.68,1.85,1.5,1.8475000000000001,2.375,1.5,2.4975,3.4,184,176.5,186,199,170,194.75,224,3.4,211,0,1.4525,-1.135,0
2020-3-12 6:47,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2044.75,10000,10000,3967.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,37,4.21,1.8,1.5,1.8675000000000002,2.4,1.5,2.42,3.25,182,174.5,185.5,198.25,170,191.75,215.75,3.25,202.5,0,1.4825,-1.1375,0
2020-3-12 6:48,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2034.5,10000,10000,4000.75,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,38,4.59,1.55,1.3,1.81,2.325,1.3,2.29,3.1,176.5,172.5,182.25,190,170,189.5,212,3.1,194,0,1.4925,-1.02,0
2020-3-12 6:49,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2038.75,10000,10000,3957,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,38,4.59,1.3,1.175,1.5675,2.025,1.175,2.16,3.1,193.75,170,181,198.75,170,188,212,3.1,194,0,1.315,-0.8525,0
2020-3-12 6:50,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2058.75,10000,10000,3846.25,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.1,37,4.21,1.775,1,1.4475,2.15,1,2.0425,3.1,185.5,170,185.75,211,170,187.25,211.5,3.1,194,0,1.145,-0.89,0
2020-3-12 6:51,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2078.5,10000,10000,3764.75,15000,15000,15000,100,2e+18,1013.6,1015.14,1013.58,1013.74,1015.12,-2.2,6,19.2,39,5.05,1.85,1,1.7225000000000001,2.6,1,2.0149999999999997,3.1,168.5,167.75,182.75,209.5,166.5,184.75,211,3.1,194,0,1.4125,-0.975,0
2020-3-12 6:52,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2083,10000,10000,3759,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.2,6,19.2,39,5.05,1.625,1.3,1.8475,2.525,1,1.9125,3,183.5,164,176.25,189.75,164,182.5,211,3,188,0,1.6275,-0.875,0
2020-3-12 6:53,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2080,10000,10000,3775.25,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.2,6,19.2,38,4.68,2.025,1.3,1.7225,2.4,1,1.815,2.925,203,165.75,185.75,219,164,183.75,219,2.925,190,0,1.3575,-1.05,0
2020-3-12 6:54,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2074,10000,10000,3802.5,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2.2,6,19.2,38,4.68,3.2,1.45,2.245,3.4000000000000004,1,1.84,3.4000000000000004,197,176.25,195.75,220,164,185.25,220,3.4000000000000004,197.5,0,1.5025,-1.665,0
2020-3-12 6:55,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2065.25,10000,10000,3848.25,15000,15000,15000,100,2e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2,6,19.2,40,5.41,2.975,2,2.935,3.7,1,1.9649999999999999,3.7,204.25,181.5,199.25,214.75,164,186.75,220,3.7,200,0,1.8325,-2.2925,0
2020-3-12 6:56,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2055.5,10000,10000,3900.5,14998,14998,14998,100,1.5e+18,1013.5,1015.04,1013.48,1013.64,1015.02,-2,6,19.2,40,5.41,3.475,2.7,3.2125000000000004,3.7,1,2.1125,3.7,203,190.5,202.75,209,164,188.5,220,3.7,204.5,0,1.855,-2.6225,0
2020-3-12 6:57,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2045.5,10000,10000,3941.25,14974,14974,14974,100,1e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2,6,19.1,39,4.96,3.6,2.825,3.4125,3.95,1,2.2725,3.95,191,185.75,200.25,211,164,189.75,220,3.95,194,0,2.09,-2.6925,0
2020-3-12 6:58,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2039,10000,10000,3979.5,14958,14958,14958,100,1e+18,1013.4,1014.94,1013.38,1013.54,1014.92,-2,6,19.1,40,5.32,3.4,2.95,3.55,4.2,1,2.4625,4.2,187,175,190.5,209,164,190.25,220,4.2,184,0,2.6174999999999997,-2.4,0
2020-3-12 6:59,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,2028.75,10000,10000,4066.5,15000,15000,15000,100,2e+18,1013.3,1014.84,1013.28,1013.44,1014.82,-2,6,19.1,40,5.32,3.175,2.7,3.3925,4.15,1,2.635,4.2,189,175,187.75,198,164,191,220,4.2,184,0,2.6075,-2.1675,0
2020-3-12 7:00,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1990.25,10000,10000,4242,14565.5,14565.5,14565.5,100,5.075e+17,1013.2,1014.74,1013.18,1013.34,1014.72,-2,6,19.1,40,5.32,3.5,2.7,3.3674999999999997,4.05,1.3,2.845,4.2,188.75,182,189.5,198,164,191,220,4.2,186.25,0,2.52,-2.2325,0
2020-3-12 7:01,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1944.75,10000,10000,4545.75,14565.5,14566.25,14566.25,100,1e+16,1013.2,1014.74,1013.18,1013.34,1014.72,-2,6,19.1,41,5.67,3.25,3,3.52,4.2,1.3,2.995,4.2,180.75,171.25,185.25,193.75,165.5,191.5,220,4.2,187,0,2.8,-2.1275,0
2020-3-12 7:02,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1893.25,10000,10000,4921.5,14884,14884.25,14884.25,100,5000000000000000.0,1013.1,1014.64,1013.08,1013.24,1014.62,-2,6,19,40,5.23,2.9,2.65,3.3274999999999997,3.875,1.45,3.1425,4.2,185.5,169.5,183.25,192,169.5,192.25,220,4.2,187,0,2.715,-1.92,0
2020-3-12 7:03,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1849,10000,10000,5206.25,14746.5,14747,14747,100,0,1013,1014.54,1012.98,1013.14,1014.52,-2,6,19,40,5.23,3.125,2.2,2.975,3.55,1.85,3.2475,4.2,178,169,182.75,192,169,191.25,214.75,4.2,187,0,2.445,-1.6975,0
2020-3-12 7:04,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1811.5,10000,10000,5455.5,14632.75,14633.5,14633.5,100,0,1013,1014.54,1012.98,1013.14,1014.52,-2,6,19,40,5.23,2.975,2.2,2.87,3.525,2.2,3.2649999999999997,4.2,175,163,178.5,190.5,163,189,211,4.2,187,0,2.4725,-1.4575,0
2020-3-12 7:05,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1786.75,10000,10000,5636,14567,14567.25,14567.25,100,0,1012.9,1014.44,1012.88,1013.04,1014.42,-2.3,7,19,41,5.58,2.95,2.3,2.9575,3.6,2.2,3.25,4.2,181.5,161,176.75,189.5,161,186.5,211,4.2,187,0,2.5949999999999998,-1.425,0
2020-3-12 7:06,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1762,10000,10000,5761.5,14125.25,14125.75,14125.75,100,0,1012.8,1014.34,1012.78,1012.94,1014.32,-2.3,7,19,41,5.58,3.225,2.3,3,3.575,2.2,3.2225,4.2,187.5,167.75,182,192,161,184.75,209,4.2,187,0,2.4825,-1.68,0
2020-3-12 7:07,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1746,10000,10000,5850,13837.75,13838.5,13838.5,100,0,1012.8,1014.34,1012.78,1012.94,1014.32,-2.3,7,19,41,5.58,3.15,2.375,3.0825,3.5,2.2,3.1875,4.2,182.25,176.75,186.5,195.25,161,184,198,4.2,187,0,2.41,-1.92,0
2020-3-12 7:08,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1733.5,10000,10000,5977,13898,13898.75,13898.75,100,0,1012.7,1014.24,1012.68,1012.84,1014.22,-2.3,7,19,41,5.58,2.85,2.35,3.1225,3.5,2.1500000000000004,3.135,4.2,174,161,182.5,196,158.75,183.25,198,4.2,187,0,2.57,-1.77,0
2020-3-12 7:09,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1716.5,10000,10000,6137.75,13927,13927.5,13927.5,100,0,1012.7,1014.24,1012.68,1012.84,1014.22,-2.3,7,19,41,5.58,2.675,2,2.855,3.5,2,3.0774999999999997,4.2,180,158,178.25,190.5,158,182,196.5,4.2,187,0,2.465,-1.435,0
2020-3-12 7:10,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1696.25,10000,10000,6264,13607.25,13607.5,13607.5,100,0,1012.7,1014.24,1012.68,1012.84,1014.22,-2.3,7,19,41,5.58,2.6999999999999997,2,2.645,3.35,2,2.9925,3.875,174.25,165.75,178.5,190,158,180.75,196,3.875,186,0,2.28,-1.34,0
2020-3-12 7:11,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1685,10000,10000,6338,13389.5,13389.75,13389.75,100,0,1012.7,1014.24,1012.68,1012.84,1014.22,-2.3,7,19,41,5.58,2.8,2,2.8575,3.6,2,2.9450000000000003,3.6,186.25,169,181,192,158,181,196,3.6,177,0,2.395,-1.56,0
2020-3-12 7:12,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1670.25,10000,10000,6441.5,13150.75,13151,13151,100,0,1012.7,1014.24,1012.68,1012.84,1014.22,-2.3,7,19,42,5.93,2.825,2.375,2.9699999999999998,3.6,2,2.9175,3.6,181.75,172,183.25,192,158,181,196,3.6,177,0,2.425,-1.7125,0
2020-3-12 7:13,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1658,10000,10000,6566.75,13087,13087.25,13087.25,100,0,1012.7,1014.24,1012.68,1012.84,1014.22,-2.3,7,19.1,42,6.02,3.225,2.5,2.99,3.475,2,2.9475000000000002,3.6,181.75,173,182.5,190.75,158,181,196,3.6,177,0,2.465,-1.6925,0
2020-3-12 7:14,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1645.75,10000,10000,6724.75,13159.75,13160,13160,100,0,1012.7,1014.24,1012.68,1012.84,1014.22,-2.3,7,19.1,42,6.02,3.15,2.625,3.165,3.7249999999999996,2,2.98,3.75,175.5,174,180.5,188,158,181.5,196,3.75,177.75,0,2.6675,-1.6975,0
2020-3-12 7:15,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1631,10000,10000,6896.75,13273.75,13274.25,13274.25,100,0,1012.6,1014.14,1012.58,1012.74,1014.12,-2.6,8,19.1,41,5.67,3.4,2.6,3.2525,3.875,2,3.0075,3.875,182.25,173,179.5,188,158,181.5,196,3.875,183.25,0,2.7725,-1.7,0
2020-3-12 7:16,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1608.5,10000,10000,7090.5,12891.75,12892,12892,100,0,1012.6,1014.14,1012.58,1012.74,1014.12,-2.6,8,19.1,41,5.67,2.85,2.475,3.165,3.9,2,3.0125,3.9,175.25,167.25,180,191,158,181,196,3.9,184,0,2.6825,-1.6775,0
2020-3-12 7:17,3000,3000,3000,3000,3000,3000,10000,10000,10000,10000,1596,10000,10000,7248.75,13103.75,13104.5,13104.5,100,0,1012.6,1014.14,1012.58,1012.74,1014.12,-2.6,8,19.1,42,6.02,2.925,2.3,2.9875,3.625,2,2.99,3.9,178.5,161,178,191,158,180,193,3.9,184,0,2.5825,-1.49,0
